Comment_ID,Comment_Name,Comment_Content,Comment_Time,情感标签,讽刺标签1,讽刺标签2
4.80E+08,蚌埠侍郎,女玩家确实也有权力you no.1，最起码在鸣潮这种一般向游戏里,2024/8/1,1,0,0
5.05E+08,远坂奈亚,你先解释解释你的满命黑丝小男孩肯德基翅膀以及妮露皮肤吧,2024/8/1,1,2,2
1.92E+09,至仁至善的利姆露,你不如先让尘白技术力上去，本质上ml仙人复苏是想让尘白活下去，最后创造了奇迹，但这并不代表其他游戏就要效仿。你明白尘白为什么被别人叫麻辣聚集地吗，因为它之前是硬核游戏，你都硬核了全女跟混男女有区别吗。鸣潮是给你硬核了吗你就麻辣麻辣的，你吃的了辣的吗你就隔这吃，先把&#128169;抹干净说话，有男就是混厕你是女人？,2024/8/1,1,0,0
12090905,恒温兰博,我的评价是你还是继续嗦米的奶嘴吧，干其他的确实要求高了点,2024/8/1,1,0,0
89030647,青晖呐,有男偷玩吧荣誉吧主[支持][支持],2024/8/1,1,2,2
4.03E+08,哈士企_,这下真玩（）玩的了[热]鸣潮没怎么找你被你拉出来吃枪子，米桑你说的恶心背刺结果你是嘎嘎玩嘎嘎氪[热]闹麻了,2024/8/1,1,0,0
3.80E+08,知名萌香_,没事了，启动去吧,2024/8/1,1,0,2
3.55E+15,雪绫的奶糖花,有男偷玩，能把原神号融了吗？,2024/8/1,1,0,0
12703028,老二刺袁啦,在我的印象里，“有男不玩”不应该是 u number one的解构吗？就是因为米游长久以来的高傲姿态导致玩家积怨已深，然后爆发出来，说的都是玩家要为自己着想，你自己才是第一位，之前尘白能冲出重围不就是它听取玩家意见做好服务业的本分，才能得到这么多支持吗。但现在这个风气是啥情况，就已经是字面意义上的有男不玩吗？这样跟t0的厌男有什么区别？难道现在所谓的麻辣仙人已经成为二游圈里面的t0了吗？,2024/8/1,1,0,0
66618367,冰牙川,"焦糖洗白所有可能性：
尘派：
1，头像换上散兵胡桃合照
2，踢掉所有和混厕有接触的的舰长
3，直播只播尘白，绝对忠诚！
4，为播混厕原和女频为主的第五人格发文道歉表达忠诚
5，制作散兵与混厕角色的危险派对mmd
鸣派：
1，头像换上长离，并表示一辈子喜欢长离
2，切割ml，与gayshit，制作散兵与胡桃或者尘白的危险派对mmd
3，踢掉所有gayshit和尘白的舰长，直播只播潮，绝对忠诚！
原派：
1，（编不下去了笑嘻了）",2024/8/4,1,2,2
3092740,⑨U,怎么还挂着鸣潮活动啊&#129315;,2024/8/1,1,0,0
85885687,沫漓星星,唐完了,2024/8/1,1,0,0
2.75E+08,破败波比,黑米是工作玩米是生活? 身处黑暗心向光明 十年饮冰难凉热血[支持],2024/8/2,1,2,2
4.84E+08,Skyyy00,刚来，请问这是有男偷玩吧荣誉吧主吗？[笑哭],2024/8/1,1,2,2
26113683,膨膨泡芙,还上桌 ml有什么桌子可言吗&#129315;,2024/8/1,1,0,0
5521632,几度寒凉,这不是有男偷玩吧的吧主吗,2024/8/1,1,0,2
5.01E+08,三咲町の魔女,你再玩ys4000?行不行,2024/8/2,1,0,1
15462392,自己人的兔子,吕布都没你那么跳[笑哭],2024/8/1,1,0,2
4.10E+08,蓝鸢延珠,被原神、8u、鸣潮三度背叛，你什么时候黑化?,2024/8/1,1,0,0
3.96E+08,土豆子上哪买滴,幺，这不是偷玩哥吗？有空多来有男偷玩吧看看[给心心],2024/8/1,1,0,2
3.55E+15,Intelligent007,致敬传奇有男偷玩领袖[打call][打call][打call],2024/8/1,1,2,2
5.44E+08,纯良路人001,你骂米自有米黑支持你，但你要骂kl就要考虑下米黑的结构性矛盾了。[吃瓜],2024/8/2,1,0,0
5720408,清庭白鹭-凡妮莎,其实你喜欢的不是胡桃而是黑丝小男孩吧？,2024/8/1,1,0,2
3.91E+08,我很呆嘛,支持，以后麻辣仙人只能玩锁男全女的游戏，多玩一个其他类型都是对麻辣仙人的亵渎,2024/8/1,1,1,2
2.54E+08,I椒盐海豹O,一朝被蛇咬，十年怕井绳？库洛不是柳生，不能贷款指责还没发生的事，如果到时候真有问题，玩家自然会抱团冲。要是厂商不改就玩别的就是了，无期现在什么流水大家心里不清楚？库洛会看不到？,2024/8/1,1,2,0
11249007,赛博浮尸,等了几天没发现几个友军对吗孩子？[笑哭],2024/8/5,1,0,2
5.10E+08,祭年华-,挺好奇有哪些游戏才可以上ml仙人的“桌子”,2024/8/3,1,0,0
4.03E+08,腌鸡逆叠,&#128517;自己莫名其妙爆点，然后为了自证车鸣潮。鸣潮虽然是一般向但暂时没爆大点。自己有男不玩。原神嘎嘎苞米。让粉丝卖号。这下三方全都得罪了。,2024/8/1,1,0,0
4.76E+08,千屹溪,本质就是一条米家的也勾，不过孝米家赛道的人太多了，只能去吃麻辣的钱和黑流量&#129315;，你先把你原神号融了再出来叫好吗？,2024/8/9,1,0,0
3.67E+08,百妄星,这下椒糖在下大棋了,2024/8/1,1,2,2
2.11E+09,是小黄呀TUT,既然主播是麻辣仙人，那为什么要玩原神呢？不是打自己的脸吗？,2024/8/1,1,0,0
89667763,优秀的咸鱼_,ml仙人也配上桌？极端思想而且小众的一群人说正常玩家为龟，就好像男同说取向正常的人为顺直一样可笑,2024/8/2,1,0,0
1.03E+08,夜海大帅比,我主观认为胡桃这么小，她是男娘，主观秒了,2024/8/1,1,0,0
3.83E+08,沉默的无,你也太小丑了，要么就好好吃鸣潮的流量，要么就坚定的站在ml这边，被脚刹了又跪舔ml的行为两头不讨好,2024/8/1,1,0,0
1.62E+08,伊莉雅斯菲尔_冯_巩,本质上就一米娇妻，也别霍霍其他游戏了，你跟米桑不是一家人不进一家门，绝配,2024/8/2,1,2,2
6.35E+08,雪下的猫-,"你也是真抽象，本来暴典直接黑米转移火力就是了（就是不知道你心不心疼原），非得车鸣潮？鸣潮1.1除了你口中混测的原罪外足够优秀了吧，人家玩的好好的被车一脚，一下直接树敌
原神4.8的顺风团不一直开，把自己玩成逆风还不装死非得硬开",2024/8/6,1,0,0
4.42E+08,繁华x浮云,up主嘴上说的挺好 为什么自己还在玩原神啊,2024/8/2,1,2,0
2.03E+09,睿影坠梦,upup@黑椒糖唯酢 请问那雪豹是不是男娘？那将军忌炎是不是男娘？我堂堂今洲皇帝会不会也是男娘？再问你，我老婆今汐长离大方，如果将来我有那位老婆稍微矜持了一点，会不会也会被你当成粽子呢？又会不会又有那位老婆成为你口中的什么什么夫人，什么什么杯子啊？,2024/8/1,1,0,1
3.13E+08,不若相望,鸣潮激励，为什么不是原神，你不爱了吗[大哭][吃瓜],2024/8/1,1,0,2
3.87E+08,紫霞official,主播什么时候直播原神啊，想看你玩那维莱特锄大地[大哭][大哭],2024/8/1,1,0,1
3.55E+15,戏咲XIXIAO,就一money love，theshy也玩鸣潮，你敢骂吗,2024/8/1,1,0,0
13642657,一颗山楂球儿,你女朋友真可怜遇到这么个神人[奋斗],2024/8/1,1,0,0
5.50E+08,bili_58714482125,"什么时候把你米爹卸载了捏
天天玩个b原神锄大地还支持麻辣
喜欢玩混厕本性不改是吧
又玩鸣潮又解构有男不玩
赶紧把你原神号融了吧",2024/8/1,1,0,0
8095701,九心不乱,"你能不能把你那个b原神的号给融了，把你那个b胡桃头像给换了。
你还在混厕二游里赤石，怎么有脸上桌的？",2024/8/1,1,0,0
3.52E+08,不明真相的吃瓜小猹,那请问up现在挑动对立是为了什么，应该不是为了玩家吧,2024/8/1,1,0,0
3.21E+08,Zephrys_,老哥，走向极端化真的不好，就像你因为玩“混厕”晒欧爆典被围攻，于是火速切割，但你自己顶个“混厕”原神胡桃的头像，你甚至还给胡桃办生日会，你打着批判混厕的名义玩混厕的游戏确实有点不知行合一了,2024/8/1,1,0,0
2.08E+08,love我瞳,既不敢彻底切割米游，又不敢冲真正的一般向游戏，也就只能恶心一下其它二游玩家了[来古-呆滞][来古-呆滞],2024/8/1,1,0,0
1.14E+09,元音苑芽,我承认我们ml仙人是这样的[给心心],2024/8/1,1,2,2
4.91E+08,翎翎坤宫,既然黑焦糖的观点是不希望自己氪的钱被转移支付给其他群体，那明朝作为混厕，赚的都是一般向玩家的钱，为什么要转移支付给ml仙人呢？&#129300;,2024/8/2,1,0,0
34642595,瑞士的树,口号喊的比谁都响，原神玩的比谁都嗨[家人们谁懂啊_苦笑],2024/8/1,1,2,0
2.01E+09,Rottengrass萤,o，mc，尘白，三桌都想吃，不愧是money love[OK],2024/8/7,1,0,2
4.80E+08,九幽溟泽,如果玩家真的是上帝，那为什么要干涉别人玩什么，说好的尊重祝福呢？都说骂厂商，厂商行为和玩家无关，那为什么还要嘲讽玩家呢？[疑惑],2024/8/2,1,0,0
6.41E+08,袁卡吞,我玩鸣潮的，也不怎么混圈，只是喜欢看乐子。刚刚看着看着视频，突然发现up主好像在骂鸣潮，我就一脸懵，话说最近鸣潮也没出什么大节奏啊，怎么就被骂了[喜极而泣],2024/8/5,1,0,0
11241993,一波三泽,不是，米桑还没倒呢，你在干神马？,2024/8/1,1,0,0
7.02E+08,霍文aa,主播今晚玩原神吗,2024/8/1,1,0,2
11358830,灰烬地狱的哀之语,我其实挺好奇你是怎么做到现如今在任何群体都人人喊打的,2024/8/1,1,0,0
2.34E+08,灼灼桃谷花仙,有和散兵一样高洁善良的灵魂[支持],2024/8/6,1,2,2
37161281,VoidStarr,这人的视频感觉每句都是一个梗 从来不说普通话 本老年人听都觉得累[辣眼睛] 哎 这就是年轻人的视频吗,2024/8/3,1,2,0
1.65E+08,御芙x,三家游戏玩家喊打，去和隔壁寒兔一桌,2024/8/1,1,0,0
1.90E+08,甜蜜十一月,麻辣虽然穿在身，我心依然是学长心,2024/8/2,1,2,2
8013575,魁顷,ml没问题，ml仙人就有问题，但你是money love仙人，你也压根不是玩家视角，你不过是up主视角划了米罢了，怕自己基本盘丢了而已，和米八一个德行,2024/8/1,1,0,0
2.04E+09,Jink234,别问，问就是这次终于轮到我自己下棋辣[傲娇][傲娇],2024/8/1,1,0,2
27368301,Albert_xys,"玩个游戏我种族都变了？可真行。那我之前怎么看你天天直播玩原神呢？不是有男不玩？
米黑流量是要吃的，ml仙人的米是要爆的，妮露皮肤是要买的，原神线下联动是要去的。
主观秒了!!!",2024/8/1,1,0,2
3.53E+08,我直接顺从,KFC联动翅膀是有的，妮露皮肤也是有的，狠狠给你米叠爆米，你其实最爱的还是原吧。,2024/8/1,1,2,2
2.75E+08,筽柒,"混厕嘴巴上是不碰的，原神我是一直要玩的,原神新剧情我是要喷的，妮露新皮肤联动翅膀是要氪的&#129299;,致敬传奇money love仙人米娇妻",2024/8/1,1,2,2
3.66E+08,永樊,你如果把原神号卖了，我以后每期都给你点赞,2024/8/1,1,0,0
44597792,小可咳咳咳,究极提纯，允许注射黑糖科技！,2024/8/1,1,2,1
4.33E+08,请教艾莉丝魔法喵,当你玩原神还玩尘白，那你就是这个世界上的神人了,2024/8/2,1,0,2
3.46E+15,梦四月雨,咱的ml是master love，你的ml是money love和流量love[呲牙][呲牙][呲牙],2024/8/1,1,2,2
17229810,落花与风1997,"请黑椒糖直播——融自己原神账号，并且在直播间承诺自己将坚定不移的走ml路线！永远将有男不玩作为核心思想，坚决反对混厕游戏！而不是嘴上说着支持有男不玩运动，转头把ml同胞们爆的米上供给你米叠!
认错不改错",2024/8/3,1,0,0
1.88E+08,OAO哭哭,一边大喊有男不玩一边给o氪金高强度游玩你这辈子有了,2024/8/1,1,0,0
13934802,Credential资格,胡桃知道她喜欢你吗[大笑],2024/8/1,1,0,2
2.88E+08,邶九-,真是路边一条贱狗阿,2024/8/3,1,0,0
1.23E+09,cccazzzy,说得很好，可惜你玩原神秒了,2024/8/1,1,2,0
6.52E+08,鸽宗不鸽了,也是给他唐完了，说着麻辣，自己反手给他米爹暴米[大笑][大笑][大笑],2024/8/2,1,0,0
900953,用行动表示,玩原神玩的，你要表忠诚，要不先把号卖了或者融了,2024/8/1,1,0,0
29197143,哈衣呀,有男有女就是混厕，你可真是越来越极端了，什么时候能和你头像的角色切割一下，这个角色他不麻辣啊。,2024/8/2,1,1,0
2.89E+08,轩辕刘枫,看ml仙人kol如何有男偷玩,2024/8/1,1,2,2
1.36E+08,樱花树下叹息桥,这下真是玩原神玩的了[吃瓜],2024/8/1,1,0,2
4.37E+08,廉价的黑暗料理,鸣潮激励计划，O(∩_∩)O哈哈~?ヽ(°▽°)ノ?,2024/8/1,1,0,0
37183271,今天皮痒了吗,"theshy也玩鸣潮。
黑椒糖仙尊，带领我们麻辣仙人在冲一波吧[大哭]??????????????????????????????????????????????????????????????????????????????????????????????????? 把人彘僵丝给干碎吧[大哭][大哭][大哭]",2024/8/2,1,0,1
2.56E+08,我出一佰万,蚌埠住了，犯错就挨打，解释自己为什么犯错，和米八一样老老实实承认并且从口号分析自己做错了什么，不是狠狠的拿你的口号套鸣潮然后骂一波，显得你很小丑,######,1,0,0
6.48E+08,这种事情很重要吗,吕布什么下场知道了吧,2024/8/1,1,0,2
91538,アリス?マーガトロイド,"反米，反混厕，拿舰长的钱给米氪金，是不是转移支付呢
直接融号完全切割米
反混厕，并且不玩任何混厕，这样就是绝对忠诚了
既然要站队，要表忠心就需要自己亲自下场吧
用米八的话，不要看你说了什么，要看你做了什么
这视频反反复复强调，你错了，然后呢？认错属于嘴上说的，那么做了什么呢，是不是融号或者卖号表示一下。
开局一句错了，然后aoe攻击鸣潮玩家，不就是想让鸣潮玩家下场骂你，最好和反混厕的玩家打起来，打得越激烈，你在后面吆喝几句，不就洗白了[滑稽]",2024/8/1,1,0,0
11245585,希瑞亚林歌,这视频可以对标所有的二游厂家,2024/8/1,1,0,0
4.06E+08,星灵泽拉,我只能说麻辣仙人都该4[喜极而泣]，不辩经，我们只讲事实。哈耶克无形的大手和凯恩斯有形的大手就已经决定了麻辣仙人口中的所谓混厕就是最符合社会现象的平衡产物，这不以你们的意志所左右[笑哭]。只能说颅内高潮闹麻了，你们就继续龟在鬼吧里闹吧，连微博的xxn都比你们强，至少她们懂得统战为自己谋取利益[喜极而泣],2024/8/1,1,0,0
1.08E+09,陌风眠,大家可不要忘了? 西山居的消费主力群体可是剑三，剑三懂得都懂，说到底尘白也是养起来的，差不多得了[脱单doge],2024/8/3,1,1,0
2.41E+08,我是死棋,诶&#129299;&#128070;有那么一个群体，他们极度厌女不过是极度渴丕，他们打击mxz，只是因为自己是黑化的mxz，他们和xxn势不两立，自己也不过是性转的xxn，他们口口声声为玩家争取利益，可看到正常的男女玩家开开心心享受同一款游戏的时候他们比谁都难受，他们大言不惭地谈论结构性矛盾，却没意识到挑起矛盾的是包括他们自己在内地所有极端主义分子&#129299;&#128073;他们不能被定义，不能被批判地目光直视，甚至，不能被任何声量驳斥。那么，这个群体是什么呢&#128523;&#128080;好难猜,2024/8/1,1,2,2
2.87E+08,泡沫de虚影,没有牢忌那维莱特美德导致的,2024/8/1,1,1,1
1.01E+09,废物不会悟,@黑椒糖唯酢 优质二创【散兵x胡桃 senorita-哔哩哔哩】 https://b23.tv/sezzEM1,2024/8/1,1,1,0
2.05E+09,吊死鬼秦明,阴阳师里面一堆cp，还有南通cp，跟主角组cp的没几个，那帮老登还只会复制没一点攻击力的&#129299;，黑焦糖求求你开团阴阳师吧,2024/8/2,1,0,0
3.49E+15,引力波伽马暴,尘白和鸣潮吵起来，谁是渔翁？想想就知道是什么情况了。&#128531;,2024/8/2,1,2,0
3.55E+15,1.86E+08,什么时候把胡桃拉去配种就老实了[嗑瓜子],2024/8/1,1,2,2
2.12E+09,卡密今天写点啥,现在不玩尘白的都成它的敌人了[笑哭],2024/8/6,1,1,0
6.00E+08,发光会发v,【前23级牌子舰长带你了解原神区“民科吧吧主”黑椒糖唯酢！游戏理解不行，人品也不行！-哔哩哔哩】 https://b23.tv/woVJiXm,2024/8/1,1,0,0
10991600,寂寞的冰块君,时间会给出答案的[秦国小卖部_无语],2024/8/1,1,0,0
3.42E+08,好像有点饿额,"玩解构，玩概念，玩定义，嘴上说的一溜一溜的，实际做出来是一套一套的。
[大笑][大笑][大笑][大笑][大笑][大笑]
糖完了[支持]
搞好你的定位，赚米去吧。
米桑会自己把自己作死的",2024/8/1,1,2,0
3.49E+15,克里姆林宫抽象工作室,"现在我悟了，主播这盘大棋在他名字就已经透露了呀[OK]
黑：米黑
椒：同“娇”米娇妻
糖：同“唐”视频含唐量拉满
唯：对切割唯唯诺诺
酢：同“作”各种爆点作死",2024/8/4,1,2,2
32771318,AZRAEL_幽冥,米八，黑椒糖，空灵，东方寒兔等这些人不过就是在二游节奏这个瓜里的戏子罢了，他们不管再怎么起节奏也只是徒增笑料给观众消遣罢了，他们再怎么叫唤游戏不会有什么影响该有人玩还是有人玩，台上的戏子们只要唱好戏就行了，但是要是总有那么几个唱戏的有自己的想法凌驾于观众之上，那就只有被轰下台去了[微笑],2024/8/1,1,0,0
794789,有希大明神,"《学习黑椒糖美德》
米桑天天骂，皮肤不落下。
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/1,1,2,2
4.41E+08,雪豹与六芝士,一边玩原神一边玩尘白，是散兵占领宿舍，还是分析员攻略胡桃？[嗑瓜子],2024/8/2,1,0,2
23287361,李叶丶,"《学习黑椒糖美德》
米桑天天骂，皮肤不落下。
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/1,1,2,2
27871517,陆游弃_,Op不敢冲自己主子混厕 冲起友商玩家来了 玩原玩的？,2024/8/8,1,0,0
4.42E+08,OPFMSW,致敬传奇有男偷玩领头人&#128077;,2024/8/1,1,2,2
23924156,666face,原来你还有原神账号嘛？那你确实只能代表自己，你反混厕又玩混厕，图啥啊，赤石仙人？,2024/8/1,1,0,2
4.12E+08,邊緣木乃伊,什麼時候直播把原神號融了？,2024/8/1,1,0,0
2.88E+08,某科学的九杯水,居然想让鸣潮上桌该杀，没有什么好说，我为你曾经玩过原神感到惋惜，如果你没有玩过原神，那么我还可以相信你，可是你玩过原神，那么这一切就不应该发生。,2024/8/1,1,0,0
24175866,今泉Oeyame,正宗米逆子，吃ml的钱给米氪，开团米黑内战，米桑感动死了。,2024/8/3,1,2,2
24104686,昵称被管理员清除力,背刺米桑吃米黑流量，背刺麻辣仙人解构有男不玩，再背刺给你说话的牢刃，为表忠心开炮所有一般向游戏，这何尝不是一种三度背叛呢,2024/8/1,1,0,0
96121496,神玄仞,你啥时候熔号原神？,2024/8/1,1,0,0
4.46E+08,畅看风华,"《学习黑椒糖美德》
米桑天天骂，皮肤不落下。
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/1,1,2,2
21537928,_霸霸_kkk,哈哈哈因为发了一条动态，为了圆自己那边b事，特地发个带节奏视频。迟早把自己玩4[偷笑],2024/8/1,1,0,0
86464226,仙贝橘子,不说别的 道歉视频还能恰饭你已经无敌了,2024/8/1,1,0,0
34878533,Karma_CWH,这就是变种米娇妻，立场露馅狂开鸣潮，因为它知道开鸣潮mxz高兴，又能用ml党来做挡箭牌，赢赢赢,2024/8/2,1,2,2
27639331,-芒芒生打椰-,说三度背叛我都觉得文雅了，你原来是个三姓家奴啊。,2024/8/2,1,0,2
3.54E+15,_MooninSep,想问一下up，调香师强度怎么样？建不建议抽取？还有就是能不能讲一下配队和圣遗物思路[委屈],2024/8/1,1,0,2
1.64E+09,酥打水--,理性分析：原神得玩，不玩没法骂，骗不到米。ML得喊，不喊聚不起粉，骗不到米。两个东西唯一的交集是什么？原来是个“骗”字,2024/8/1,1,2,0
3.99E+08,黄毛体育生说唱歌手,"我有男不玩，但我满命满精黑丝男孩
我鄙视混厕，但我直播玩原神
我绑定胡桃，但我大世界锄地用龙王
我嘲讽原神4.8剧情，但我买了妮露新皮肤
我自称麻辣仙人，但我偷偷玩鸣潮，再挂个激励
这就是不被定义的“麻辣仙人”啊",2024/8/1,1,2,2
2.01E+09,一闪一闪小雪绫,路边一条,2024/8/1,1,0,0
36781617,Tkjfiu,主播主播，今天能用林尼锄大地吗，我朋友想知道厉害不厉害,2024/8/1,1,0,1
4.05E+08,契卡审判,"让我们来学习一下黑椒糖的美德吧&#129299;
米桑天天骂，皮肤不落下，
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/2,1,2,2
4.06E+08,乾-qian,一O辈O,2024/8/1,1,0,2
3.91E+08,南姐的笑容由我来守护,玩原神玩的,2024/8/1,1,2,2
1.77E+08,中立偏于激,还有，表忠心很简单，mc先不说你有没有又私底下创个新号偷偷玩，原神直播融号，然后以后直播ml游戏就这么简单,2024/8/1,1,0,0
79079307,倦飛之鳥,假装反混测，实际上原神kfc联动和妮露皮肤一个没落下，给米和油爆米是没停过的，反鸣潮是要态度坚决的，有男不玩是要说的，蹭热度是要反咬一口的&#128523;,2024/8/1,1,2,2
1.80E+08,埃及美少女DiO,接下来请欣赏:&#127852;了[OK],2024/8/1,1,0,0
24340493,山中老椛,孩子们，我有多重人格,2024/8/1,1,2,2
97133826,雪糕哪有你甜,你是吕布转世吗,2024/8/2,1,2,2
73645298,sen森くも,现在融了号应该还有会部分人相信你吧。。。吃ml的钱还不够？自己说了不玩混厕，还想吃鸣潮的钱，天天直播玩原神，皮肤是要买的，钱是要氪的。搞得现在自己像路边一条一样，值得吗[藏狐],2024/8/2,1,0,0
4.36E+08,?世界第一的公主殿下,其实把你光明正大玩鸣潮也会有人上舰爆米的。旧的不去新的不来[Mygo表情包_探头],2024/8/1,1,0,0
1.76E+09,拾院故里,"究竟是代表玩家立场为玩家发声，还是为了自己有男不玩的圈子搅浑水/引战带节奏呢？
因为有人觉得你屁股歪了，你就带头攻击鸣潮玩家来证明自己的忠诚？",2024/8/1,1,0,0
2.97E+08,席德梅尔的文明VII,比米八那次还糖的言论，比米八那次还大的影响,2024/8/1,1,0,0
3.07E+08,o玉龙o,我记得比较深刻的一件事，有一次黑焦糖连麦，对面说他是胡桃厨头子，黑焦糖直接说叫他不要认什么头子，不要去认爹要认儿子，you no1你的感受才最重要，当时我是非常认可的，但是到了这两天，我玩鸣就得被骂，我觉得鸣挺好玩的就是被厂商规训，就被打成酷xz，就非得玩全女游戏，这主播不是也在规训观众吗？本来不应该我喜欢玩什么玩什么吗？我个人层面并不讨厌一般向游戏，主要还是质量，或者说我认为的质量，我觉得好玩我就去玩，就像看番剧个人也并不喜欢后宫番,2024/8/1,1,0,0
33536846,陪我看日出好么,up这下罄竹难书了，被ml仙人切割，挑起战火被鸣朝玩家追着骂，以后做米黑都没有流量了&#129315;&#129315;,2024/8/1,1,0,0
58333414,克莉斯托弗,说着这些还在玩原神，你是真的………[笑哭],2024/8/1,1,0,0
4.42E+08,墨清寒salas,我对有男不玩和ml之间的关系有一个疑问，就是fgo，因为ml是fgo传出来的，所以总不可能fgo不是ml吧，可是fgo也不是全女呀，那到底该不该有男不玩啊。我只是有点疑问，如果触犯了什么我可以删别骂我[捂眼],2024/8/1,1,0,0
2.01E+09,銤之神人,扣一送胡桃十块,2024/8/1,1,1,1
3.51E+08,_柯蕾多尔,米爹，你哄哄我我就回来了[傲娇]，你哄我一下[委屈]，哄我一下就氪金648了，求求你快哄我吧[大哭],2024/8/1,1,2,2
1.10E+09,会点赞的杀手皇后,孝是要尽的，米是要爆的，黑子是要当的，典是要爆的，糖也是够唐的，玩是玩得嗨的，口和心是对不上的，真够抽象的[笑哭],2024/8/1,1,2,2
23192491,世界級原神玩家,你喜欢什么没有问题，但不要冲喜欢一般向的玩家，你要冲建议冲theshy别欺负普通玩家。,2024/8/1,1,0,0
15133236,方晶石xl,你这就是我的互联网马戏团，想笑了就来看看[笑哭][给心心],2024/8/1,1,2,2
2.52E+08,小白哟,唉，有男不玩当男娘偷玩秒了[调皮],2024/8/1,1,0,2
12214237,阿帽哥哥是好银,知道了，开直播启动去吧,2024/8/1,1,0,2
21368396,南条果白,你原神融了或者卖了我都同意你的观点，现在又充钱给米？,2024/8/2,1,0,0
1.37E+09,bili_41687693438,不直播原神也要偷偷把新深渊给打了[喜极而泣],2024/8/1,1,2,2
25680516,虽旧时光飞逝但其犹未悔,麻辣仙人玩原神玩的不亦乐乎你们麻辣真是太麻辣啦,2024/8/1,1,2,2
3.46E+08,诗歌小马,请问今天卸载原神了吗？[阴险],2024/8/2,1,0,0
1.78E+09,玻璃四瓣天使茜,你知道的，我200%支持黑椒糖下的任何一步大旗,2024/8/2,1,2,2
64945171,行极道之人,原本就看黑黑ys看个乐子，现在玩个wuwa都要被你攻击上了，果然还是要向节奏看，不过我估计尘白玩家也估计要看你不顺眼了，谁能代表玩家，你？至于视频里提到wuwa的混厕，米池等问题，解决问题很简单，有恶心男弃游，抽卡歪了弃游，不是谁都像你一样变个米黑还要凑在ys脸上舔屁股氪金的。,2024/8/3,1,1,0
16324962,归心一一一,不找厂商当叠，当然更不用找一个几十万粉的人当叠。毕竟这些up是给钱就行的主。不管那家厂商，只要钱到位，他们是很乐意打自己脸的。,2024/8/1,1,0,0
2.88E+08,恕瑞玛不会消亡,"骂原神是工作，氪原神是生活[傲娇]
太棒了麻辣up",2024/8/2,1,2,2
7030014,浮生一元子,"Master Love？Money Love！
把自己的敌人搞得多多的，把朋友搞得少少的，你们这个群体确实牛逼&#128077;&#127995;还有就是我发现曾经高强度玩过米游的人哪怕化身米黑了，身上的那股阴湿味是永远洗不干净的&#128516;",2024/8/6,1,2,2
1.02E+08,印墓,喂喂喂，融个号如何,2024/8/1,1,0,0
7815048,虫下头男,"我有一个问题啊up，你所谓站在玩家的角度喷厂商，意思是你可以对厂商和看不入眼的玩家提任何要求不论合不合理只要你不满意那就活该被你攻击？用你视频里教别人分辨敌友的方式分辨你，那你难道不是“只着眼于玩家的玩家，挑逗玩家，以对立污名化为目的”？不能因为你喷厂商你就是友军了呀？
说实话，我不论是在玩家的角度，还是代入厂商，都希望你能离我喜欢玩的游戏远一点。因为你的目的不是让游戏变好，是让你的观众觉得你是为了让游戏变好从中赚流量。",2024/8/1,1,0,0
3.37E+08,機巧黑塔不会受伤,真像条狗啊在这表忠诚呢,2024/8/1,1,0,0
3.51E+08,罐装冰块I,很早之前我就想说了，既然要吃ml的流量为什么还要玩混厕，难道你要开发有男偷玩的新赛道，或者你的舰长群里都是米娇妻?[疑惑][疑惑],2024/8/2,1,0,2
18561229,墨染白衣卿,我是鸣潮玩家，我有罪，我背叛了玩家群体[保卫萝卜_哭哭],2024/8/2,1,2,0
15238419,绝迹小浪,这就是米黑的ml领袖啊 真是有够好笑的[吃瓜][吃瓜] 还用胡桃的头像 给我笑麻了[偷笑][偷笑] 钱真好赚,2024/8/2,1,2,2
5.25E+08,网讯凉皮,那你怎么不把自己的原神账号融了呢,2024/8/1,1,0,0
1.88E+08,こひなた满月,吃着ml仙人的米给原神充钱，偷偷玩鸣潮然后结构有男不玩又反踩鸣潮&#129315;，还有ml仙人来护的么[嗑瓜子]，ml仙人呢?救一下啊[偷笑],2024/8/1,1,0,2
5.00E+08,寒颜玉,我是因为反米关注你的，你怎么回事，发病了？[疼],2024/8/1,1,2,0
5.08E+08,鬓染繁樺,鉴定为玩原神玩的,2024/8/1,1,2,0
1.43E+09,三十六峰长剑在,转发,2024/8/5,1,0,0
32334765,小陆同学饲养员,原神呢？mxz本性暴露开始转火鸣潮了是吧,2024/8/1,1,0,0
3.83E+08,Landescape_05_16,致敬传奇二游和平鸽，绵延两个月的原鸣矛盾直接被大黑老师一招化解，做到了地区暂时性和解的第一次伟大飞跃，让原u鸣u团结一致并肩冲锋，并以残躯化作烈火，为二游社区留下了名为有男偷玩的瑰宝，真是感人至深，伟大无需多言啊[我滴个龟龟_你鳖伤心],2024/8/1,1,2,2
1.44E+09,物尘月,哟，哟，哟，你也开始下大棋了，和你蝶一样呢[星星眼],2024/8/1,1,2,2
